product_id,seller_id,category_id,product_name,brand,listed_date,original_price,current_price,cost_price,stock_qty,product_status
P0000255,S02652,CAT003,Anker Home Appliances Item 255,Anker,2026-04-11,828000,791000,636000,2006,active
P0000256,S03717,CAT021,Wings Snacks Item 256,Wings,2022-02-03,32000,25000,14000,2178,active
P0000257,S01325,CAT029,Gramedia Books Item 257,Gramedia,2023-11-14,91000,71000,51000,134,active
P0000258,S02105,CAT019,Merries Diapers Item 258,Merries,2025-04-08,221000,183000,134000,2390,active
P0000259,S03396,CAT027,Bosch Motorcycle Accessories Item 259,Bosch,2024-05-01,2868000,2298000,1241000,2000,active
P0000260,S01857,CAT022,Unilever Beverages Item 260,Unilever,2025-07-18,82000,66000,46000,679,active
P0000261,S01749,CAT012,Maybelline Fragrance Item 261,Maybelline,2024-05-02,1069000,812000,658000,1750,active
P0000262,S02270,CAT016,Oxone Home Decor Item 262,Oxone,2024-07-20,473000,446000,264000,2310,active
P0000263,S01767,CAT024,Wings Fresh Food Item 263,Wings,2024-11-04,25000,21000,15000,36,active
P0000264,S01314,CAT011,Somethinc Makeup Item 264,Somethinc,2022-04-21,100000,89000,63000,743,active
P0000265,S01809,CAT021,Kapal Api Snacks Item 265,Kapal Api,2025-01-17,66000,52000,30000,34,active
P0000266,S00960,CAT008,Erigo Bags Item 266,Erigo,2025-03-14,229000,192000,136000,61,active
P0000267,S02870,CAT025,Adidas Fitness Item 267,Adidas,2024-01-01,105000,94000,53000,360,active
P0000268,S00186,CAT013,Skintific Hair Care Item 268,Skintific,2023-05-15,60000,55000,45000,1646,active
P0000269,S03566,CAT011,Avoskin Makeup Item 269,Avoskin,2024-03-05,29000,28000,23000,1146,active
P0000270,S03325,CAT015,Oxone Furniture Item 270,Oxone,2023-01-12,2750000,1976000,1143000,1975,active
P0000271,S03447,CAT012,Maybelline Fragrance Item 271,Maybelline,2026-02-09,1835000,1496000,1237000,1351,active
P0000272,S01600,CAT016,Dekoruma Home Decor Item 272,Dekoruma,2024-07-31,551000,471000,280000,1720,delisted
P0000273,S03098,CAT014,No Brand Kitchenware Item 273,No Brand,2024-06-22,512000,378000,283000,1306,active
P0000274,S00359,CAT019,No Brand Diapers Item 274,No Brand,2022-12-23,75000,58000,38000,1039,active
P0000275,S03050,CAT011,Scarlett Makeup Item 275,Scarlett,2025-09-06,311000,298000,193000,1606,active
P0000276,S01313,CAT007,LocalMode Shoes Item 276,LocalMode,2022-11-05,341000,251000,174000,38,active
P0000277,S03408,CAT007,Nevada Shoes Item 277,Nevada,2024-04-02,266000,219000,167000,6,inactive
P0000278,S03073,CAT005,CottonInk Women Fashion Item 278,CottonInk,2025-09-29,361000,317000,199000,1934,active
P0000279,S00661,CAT021,Kapal Api Snacks Item 279,Kapal Api,2024-12-01,13000,10000,7000,2404,active
P0000280,S03740,CAT011,Wardah Makeup Item 280,Wardah,2023-06-26,309000,230000,124000,202,active
P0000281,S00985,CAT013,Maybelline Hair Care Item 281,Maybelline,2022-08-23,349000,335000,250000,912,active
P0000282,S01175,CAT016,Oxone Home Decor Item 282,Oxone,2025-03-30,521000,493000,358000,590,active
P0000283,S03613,CAT016,Tupperware Home Decor Item 283,Tupperware,2023-12-04,236000,182000,106000,1915,active
P0000284,S02366,CAT010,Maybelline Skincare Item 284,Maybelline,2026-04-23,1049000,795000,460000,2488,active
P0000285,S02023,CAT006,Executive Men Fashion Item 285,Executive,2025-05-25,374000,357000,209000,1222,active
P0000286,S03629,CAT010,Maybelline Skincare Item 286,Maybelline,2023-04-11,214000,171000,130000,1530,active
P0000287,S02009,CAT009,Erigo Muslim Fashion Item 287,Erigo,2024-04-11,443000,326000,262000,976,active
P0000288,S00964,CAT011,Scarlett Makeup Item 288,Scarlett,2022-05-22,80000,62000,35000,1913,active
P0000289,S00715,CAT025,Decathlon Fitness Item 289,Decathlon,2025-08-10,1593000,1590000,1117000,1815,active
P0000290,S00454,CAT010,Skintific Skincare Item 290,Skintific,2025-07-21,315000,240000,137000,2299,inactive
P0000291,S03895,CAT014,No Brand Kitchenware Item 291,No Brand,2022-03-27,168000,152000,112000,400,active
P0000292,S00078,CAT012,Scarlett Fragrance Item 292,Scarlett,2023-12-19,81000,76000,50000,903,active
P0000293,S03647,CAT028,Honda Car Accessories Item 293,Honda,2025-01-25,379000,275000,154000,372,active
P0000294,S01687,CAT006,LocalMode Men Fashion Item 294,LocalMode,2024-12-09,983000,788000,657000,2212,active
P0000295,S00808,CAT006,No Brand Men Fashion Item 295,No Brand,2024-07-20,108000,80000,54000,416,inactive
P0000296,S00879,CAT030,Faber Castell Office Supplies Item 296,Faber Castell,2022-01-27,12000,10000,6000,102,active
P0000297,S00255,CAT019,Bebelac Diapers Item 297,Bebelac,2024-02-16,77000,58000,45000,177,active
P0000298,S01469,CAT017,Krisbow Cleaning Tools Item 298,Krisbow,2022-09-11,65000,49000,30000,1509,active
P0000299,S03355,CAT011,Azarine Makeup Item 299,Azarine,2023-12-17,24000,22000,16000,324,active
P0000300,S01723,CAT013,Emina Hair Care Item 300,Emina,2024-03-27,198000,163000,104000,120,active
P0000301,S03087,CAT008,No Brand Bags Item 301,No Brand,2023-09-22,279000,222000,142000,2183,active
P0000302,S02878,CAT008,Erigo Bags Item 302,Erigo,2023-05-17,140000,111000,75000,1268,active
P0000303,S00628,CAT009,CottonInk Muslim Fashion Item 303,CottonInk,2024-04-08,551000,404000,257000,2386,inactive
P0000304,S02915,CAT011,Maybelline Makeup Item 304,Maybelline,2026-03-17,49000,37000,30000,1674,active
P0000305,S03002,CAT001,Vivo Smartphones Item 305,Vivo,2023-06-27,12280000,12139000,7793000,1268,active
P0000306,S00199,CAT020,Merries Baby Food Item 306,Merries,2025-03-10,78000,73000,57000,1883,active
P0000307,S01808,CAT023,Wings Household Supplies Item 307,Wings,2024-12-04,421000,316000,195000,1809,active
P0000308,S03520,CAT022,Ultra Beverages Item 308,Ultra,2025-11-23,38000,33000,26000,854,active
P0000309,S01101,CAT005,CottonInk Women Fashion Item 309,CottonInk,2022-06-13,160000,125000,86000,1949,active
P0000310,S00548,CAT018,Pigeon Baby Clothes Item 310,Pigeon,2023-09-28,137000,123000,73000,1634,inactive
P0000311,S03003,CAT023,ABC Household Supplies Item 311,ABC,2023-11-11,103000,76000,61000,1954,active
P0000312,S00894,CAT017,IKEA Cleaning Tools Item 312,IKEA,2025-01-12,49000,36000,23000,540,inactive
P0000313,S00123,CAT020,No Brand Baby Food Item 313,No Brand,2022-06-12,62000,51000,33000,821,active
P0000314,S02440,CAT024,Indomie Fresh Food Item 314,Indomie,2024-04-26,87000,86000,64000,2194,active
P0000315,S00457,CAT001,Oppo Smartphones Item 315,Oppo,2023-11-20,7292000,7189000,4436000,1666,active
P0000316,S03414,CAT032,No Brand Gaming Accessories Item 316,No Brand,2025-12-15,650000,551000,360000,938,active
P0000317,S03394,CAT013,Scarlett Hair Care Item 317,Scarlett,2024-05-15,29000,25000,16000,2021,active
P0000318,S01405,CAT012,Scarlett Fragrance Item 318,Scarlett,2024-09-10,654000,582000,386000,1989,active
P0000319,S00846,CAT010,Emina Skincare Item 319,Emina,2022-04-27,353000,284000,172000,1211,active
P0000320,S00143,CAT004,Samsung Computers & Laptops Item 320,Samsung,2023-05-07,38905000,28530000,20635000,1262,active
P0000321,S02348,CAT007,This Is April Shoes Item 321,This Is April,2024-09-11,1237000,978000,696000,309,active
P0000322,S00705,CAT010,Azarine Skincare Item 322,Azarine,2024-06-24,72000,62000,40000,2065,active
P0000323,S02382,CAT021,Sari Roti Snacks Item 323,Sari Roti,2022-05-01,17000,16000,10000,430,active
P0000324,S00612,CAT030,Gramedia Office Supplies Item 324,Gramedia,2022-11-05,27000,21000,14000,819,active
P0000325,S02074,CAT012,Scarlett Fragrance Item 325,Scarlett,2023-10-25,541000,491000,405000,411,active
P0000326,S02313,CAT009,Berrybenka Muslim Fashion Item 326,Berrybenka,2025-10-07,125000,124000,64000,1894,active
P0000327,S02917,CAT023,ABC Household Supplies Item 327,ABC,2024-07-23,171000,162000,107000,2149,active
P0000328,S00953,CAT008,Executive Bags Item 328,Executive,2024-07-12,120000,91000,57000,1702,active
P0000329,S01059,CAT023,Indomie Household Supplies Item 329,Indomie,2024-06-19,112000,82000,58000,1902,active
P0000330,S00465,CAT018,Bebelac Baby Clothes Item 330,Bebelac,2023-10-07,77000,68000,54000,396,active
P0000331,S03763,CAT032,Lego Gaming Accessories Item 331,Lego,2023-11-13,2378000,1930000,1261000,86,active
P0000332,S02758,CAT024,Ultra Fresh Food Item 332,Ultra,2024-12-05,60000,54000,42000,646,active
P0000333,S01876,CAT003,Vivo Home Appliances Item 333,Vivo,2025-10-07,376000,278000,147000,536,active
P0000334,S03858,CAT013,Emina Hair Care Item 334,Emina,2024-01-04,65000,53000,35000,2320,active
P0000335,S02823,CAT011,Somethinc Makeup Item 335,Somethinc,2023-12-30,110000,81000,64000,1806,active
P0000336,S00598,CAT030,Joyko Office Supplies Item 336,Joyko,2026-04-08,17000,13000,7000,1253,active
P0000337,S02797,CAT021,Kapal Api Snacks Item 337,Kapal Api,2023-01-16,51000,42000,32000,256,delisted
P0000338,S01962,CAT002,Lenovo Gadget Accessories Item 338,Lenovo,2023-04-15,726000,604000,417000,1159,active
P0000339,S03709,CAT007,LocalMode Shoes Item 339,LocalMode,2025-04-03,377000,302000,246000,298,inactive
P0000340,S02699,CAT010,Wardah Skincare Item 340,Wardah,2024-03-16,467000,355000,292000,841,active
P0000341,S01020,CAT018,Merries Baby Clothes Item 341,Merries,2022-08-03,157000,126000,76000,1750,active
P0000342,S00758,CAT021,Indomie Snacks Item 342,Indomie,2025-06-30,76000,60000,50000,406,inactive
P0000343,S01317,CAT003,Baseus Home Appliances Item 343,Baseus,2024-05-08,1768000,1407000,1144000,206,active
P0000344,S01836,CAT017,No Brand Cleaning Tools Item 344,No Brand,2023-02-16,442000,439000,290000,138,active
P0000345,S00130,CAT012,Somethinc Fragrance Item 345,Somethinc,2025-04-26,270000,269000,187000,589,inactive
P0000346,S01420,CAT023,Kapal Api Household Supplies Item 346,Kapal Api,2022-10-11,58000,53000,29000,2028,active
P0000347,S02581,CAT015,No Brand Furniture Item 347,No Brand,2026-01-06,2744000,2385000,1945000,1960,active
P0000348,S00867,CAT030,Joyko Office Supplies Item 348,Joyko,2024-09-25,357000,261000,165000,1636,active
P0000349,S02891,CAT007,No Brand Shoes Item 349,No Brand,2022-12-14,243000,189000,142000,1148,active
P0000350,S03379,CAT021,Ultra Snacks Item 350,Ultra,2025-03-02,20000,19000,13000,1178,active
P0000351,S02575,CAT012,Skintific Fragrance Item 351,Skintific,2022-07-01,1188000,970000,541000,854,active
P0000352,S01519,CAT011,Maybelline Makeup Item 352,Maybelline,2025-05-18,234000,192000,145000,2487,active
P0000353,S03163,CAT026,Specs Outdoor Item 353,Specs,2026-02-10,235000,231000,148000,2383,active
P0000354,S03990,CAT004,Asus Computers & Laptops Item 354,Asus,2024-01-04,7096000,6776000,3833000,1249,inactive
P0000355,S02215,CAT015,IKEA Furniture Item 355,IKEA,2023-08-29,1070000,842000,460000,1048,active
P0000356,S02770,CAT026,Eiger Outdoor Item 356,Eiger,2025-09-02,322000,241000,144000,2024,active
P0000357,S03549,CAT015,Ace Furniture Item 357,Ace,2022-07-25,7348000,5558000,4123000,1010,active
P0000358,S02714,CAT019,Cussons Diapers Item 358,Cussons,2023-01-20,353000,259000,175000,1042,inactive
P0000359,S02107,CAT013,Avoskin Hair Care Item 359,Avoskin,2023-09-09,29000,22000,17000,890,active
P0000360,S01585,CAT010,Wardah Skincare Item 360,Wardah,2023-10-14,634000,586000,380000,1656,active
P0000361,S03202,CAT002,Samsung Gadget Accessories Item 361,Samsung,2023-10-18,56000,42000,24000,2225,active
P0000362,S02756,CAT008,This Is April Bags Item 362,This Is April,2022-04-29,148000,133000,91000,1027,active
P0000363,S02685,CAT010,Avoskin Skincare Item 363,Avoskin,2023-01-07,72000,56000,45000,412,inactive
P0000364,S02720,CAT015,No Brand Furniture Item 364,No Brand,2026-02-12,1570000,1453000,1159000,774,delisted
P0000365,S03571,CAT022,Sosro Beverages Item 365,Sosro,2024-04-28,19000,14000,8000,2060,inactive
P0000366,S00865,CAT012,Maybelline Fragrance Item 366,Maybelline,2023-03-02,1578000,1198000,825000,1740,active
P0000367,S01091,CAT010,Wardah Skincare Item 367,Wardah,2022-01-20,43000,32000,17000,2164,active
P0000368,S01106,CAT012,Scarlett Fragrance Item 368,Scarlett,2023-11-13,991000,878000,492000,63,active
P0000369,S03809,CAT007,Erigo Shoes Item 369,Erigo,2022-11-20,117000,90000,55000,967,active
P0000370,S01603,CAT021,ABC Snacks Item 370,ABC,2022-07-22,17000,14000,9000,660,active
P0000371,S00948,CAT009,LocalMode Muslim Fashion Item 371,LocalMode,2022-01-05,985000,734000,602000,305,active
P0000372,S02009,CAT008,Berrybenka Bags Item 372,Berrybenka,2024-07-17,404000,318000,245000,1217,active
P0000373,S02043,CAT031,Lego Toys Item 373,Lego,2024-10-15,135000,104000,63000,2104,active
P0000374,S03097,CAT023,Wings Household Supplies Item 374,Wings,2024-11-20,29000,29000,23000,1489,active
P0000375,S01267,CAT009,This Is April Muslim Fashion Item 375,This Is April,2022-07-08,80000,70000,45000,1811,active
P0000376,S01822,CAT022,Ultra Beverages Item 376,Ultra,2023-10-09,17000,13000,9000,2001,active
P0000377,S03987,CAT003,Asus Home Appliances Item 377,Asus,2024-09-26,4425000,4371000,2802000,1659,active
P0000378,S01245,CAT009,Executive Muslim Fashion Item 378,Executive,2024-05-20,60000,60000,44000,1437,inactive
P0000379,S02749,CAT010,Emina Skincare Item 379,Emina,2023-11-25,92000,90000,74000,1328,inactive
P0000380,S00387,CAT009,Nevada Muslim Fashion Item 380,Nevada,2024-04-27,203000,157000,93000,978,active
P0000381,S00048,CAT013,Maybelline Hair Care Item 381,Maybelline,2023-12-02,58000,42000,29000,763,active
P0000382,S01409,CAT031,Rexus Toys Item 382,Rexus,2026-01-03,453000,377000,251000,1649,active
P0000383,S00147,CAT012,Avoskin Fragrance Item 383,Avoskin,2024-10-29,404000,297000,202000,1696,inactive
P0000384,S00831,CAT028,Bosch Car Accessories Item 384,Bosch,2025-09-05,3657000,2926000,2062000,1812,active
P0000385,S02620,CAT032,Hot Wheels Gaming Accessories Item 385,Hot Wheels,2025-07-23,182000,158000,118000,1438,active
P0000386,S02105,CAT014,Oxone Kitchenware Item 386,Oxone,2025-01-11,45000,36000,19000,1488,active
P0000387,S03456,CAT006,CottonInk Men Fashion Item 387,CottonInk,2022-01-07,174000,144000,99000,1954,active
P0000388,S01482,CAT032,Lego Gaming Accessories Item 388,Lego,2023-04-03,4941000,3797000,2645000,2287,active
P0000389,S01939,CAT012,Skintific Fragrance Item 389,Skintific,2025-09-26,217000,206000,131000,1571,active
P0000390,S01284,CAT013,Somethinc Hair Care Item 390,Somethinc,2023-02-15,102000,97000,58000,1941,active
P0000391,S01064,CAT007,CottonInk Shoes Item 391,CottonInk,2022-08-13,746000,745000,608000,1020,inactive
P0000392,S01285,CAT021,Indomie Snacks Item 392,Indomie,2024-04-05,144000,142000,77000,1276,active
P0000393,S03353,CAT002,Vivo Gadget Accessories Item 393,Vivo,2024-01-03,639000,564000,379000,1548,delisted
P0000394,S00846,CAT003,Anker Home Appliances Item 394,Anker,2025-05-29,696000,525000,359000,1504,active
P0000395,S01594,CAT008,This Is April Bags Item 395,This Is April,2026-01-03,102000,94000,63000,1313,active
P0000396,S01204,CAT013,Wardah Hair Care Item 396,Wardah,2025-07-14,69000,62000,51000,755,active
P0000397,S03520,CAT013,Skintific Hair Care Item 397,Skintific,2024-09-28,178000,167000,134000,1987,active
P0000398,S00168,CAT015,No Brand Furniture Item 398,No Brand,2024-09-25,5521000,4364000,2752000,1826,inactive
P0000399,S02694,CAT005,LocalMode Women Fashion Item 399,LocalMode,2023-06-09,87000,73000,42000,1565,active
P0000400,S00561,CAT003,Vivo Home Appliances Item 400,Vivo,2025-02-18,3406000,3105000,2185000,261,active
P0000401,S01357,CAT015,IKEA Furniture Item 401,IKEA,2024-08-20,1572000,1139000,668000,1434,active
P0000402,S00307,CAT024,Wings Fresh Food Item 402,Wings,2026-02-11,70000,58000,36000,280,active
P0000403,S00505,CAT021,Ultra Snacks Item 403,Ultra,2025-02-25,21000,21000,14000,556,active
P0000404,S01441,CAT001,Logitech Smartphones Item 404,Logitech,2024-02-01,9054000,6864000,3997000,2379,active
P0000405,S03734,CAT010,Emina Skincare Item 405,Emina,2026-02-04,300000,275000,193000,351,active
P0000406,S00693,CAT011,Wardah Makeup Item 406,Wardah,2025-12-22,602000,431000,292000,581,active
P0000407,S02479,CAT023,Sari Roti Household Supplies Item 407,Sari Roti,2026-03-30,189000,144000,107000,2005,active
P0000408,S02002,CAT025,No Brand Fitness Item 408,No Brand,2023-11-06,121000,105000,57000,2427,active
P0000409,S01249,CAT023,Indomie Household Supplies Item 409,Indomie,2025-07-04,43000,34000,24000,78,active
P0000410,S00538,CAT010,Somethinc Skincare Item 410,Somethinc,2023-05-07,107000,82000,67000,2493,active
P0000411,S01988,CAT013,Maybelline Hair Care Item 411,Maybelline,2024-10-31,525000,495000,268000,2346,active
P0000412,S00161,CAT027,3M Motorcycle Accessories Item 412,3M,2022-02-16,91000,75000,53000,861,active
P0000413,S02230,CAT022,Sosro Beverages Item 413,Sosro,2024-04-21,185000,142000,88000,669,active
P0000414,S00866,CAT023,Ultra Household Supplies Item 414,Ultra,2022-11-19,22000,22000,17000,1459,active
P0000415,S00285,CAT021,Unilever Snacks Item 415,Unilever,2024-07-14,87000,71000,52000,50,active
P0000416,S02697,CAT021,ABC Snacks Item 416,ABC,2022-07-06,12000,11000,8000,1260,active
P0000417,S01260,CAT003,Acer Home Appliances Item 417,Acer,2023-05-20,2236000,2004000,1407000,1802,active
P0000418,S02745,CAT017,Ace Cleaning Tools Item 418,Ace,2024-10-17,41000,32000,20000,569,active
P0000419,S02105,CAT007,LocalMode Shoes Item 419,LocalMode,2025-02-21,1126000,834000,464000,2463,active
P0000420,S00523,CAT026,Adidas Outdoor Item 420,Adidas,2023-11-09,645000,473000,314000,1993,active
P0000421,S00484,CAT014,Oxone Kitchenware Item 421,Oxone,2024-03-29,1067000,898000,509000,2070,active
P0000422,S03829,CAT014,IKEA Kitchenware Item 422,IKEA,2024-03-15,63000,46000,25000,373,active
P0000423,S02534,CAT008,No Brand Bags Item 423,No Brand,2022-05-23,611000,562000,390000,1336,active
P0000424,S00372,CAT015,Dekoruma Furniture Item 424,Dekoruma,2022-11-05,5437000,4041000,2318000,918,active
P0000425,S03636,CAT002,Logitech Gadget Accessories Item 425,Logitech,2026-04-02,22000,18000,14000,436,active
P0000426,S00167,CAT014,No Brand Kitchenware Item 426,No Brand,2022-11-07,191000,145000,91000,1188,active
P0000427,S03895,CAT005,LocalMode Women Fashion Item 427,LocalMode,2024-11-30,373000,272000,227000,172,active
P0000428,S01436,CAT032,Lego Gaming Accessories Item 428,Lego,2024-08-04,863000,736000,507000,1888,active
P0000429,S02039,CAT031,No Brand Toys Item 429,No Brand,2024-06-15,62000,58000,33000,2410,active
P0000430,S00752,CAT016,Tupperware Home Decor Item 430,Tupperware,2022-12-07,202000,195000,125000,1030,active
P0000431,S02912,CAT005,No Brand Women Fashion Item 431,No Brand,2026-02-28,182000,173000,132000,240,active
P0000432,S03593,CAT016,Tupperware Home Decor Item 432,Tupperware,2023-11-19,1233000,1092000,712000,1922,active
P0000433,S03264,CAT022,Wings Beverages Item 433,Wings,2023-05-14,23000,23000,12000,1107,active
P0000434,S03157,CAT013,Avoskin Hair Care Item 434,Avoskin,2024-04-06,70000,66000,34000,1027,active
P0000435,S00025,CAT015,Oxone Furniture Item 435,Oxone,2023-11-09,637000,605000,497000,2159,active
P0000436,S01640,CAT023,Sari Roti Household Supplies Item 436,Sari Roti,2022-12-03,39000,32000,17000,1955,active
P0000437,S01104,CAT016,IKEA Home Decor Item 437,IKEA,2024-01-15,38000,32000,21000,1233,active
P0000438,S00495,CAT004,Asus Computers & Laptops Item 438,Asus,2025-06-30,7912000,7002000,3940000,1666,active
P0000439,S00028,CAT030,Pilot Office Supplies Item 439,Pilot,2022-08-31,351000,309000,177000,351,active
