seller_id,shop_name,join_date,seller_tier,city,province,is_official_store,commission_rate
S00297,Murah Shop 297,2025-11-02,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0312
S00298,Global Fashion 298,2025-04-05,Gold,Denpasar,Bali,False,0.0676
S00299,Sinar Collection 299,2025-08-07,Silver,Jakarta Barat,DKI Jakarta,False,0.0467
S00300,Amanah Tech 300,2023-11-24,Bronze,Bandung,Jawa Barat,True,0.036
S00301,Berkah Tech 301,2025-03-01,Mall,Tangerang,Banten,True,0.0882
S00302,Nusantara Gallery 302,2024-01-04,Mall,Jakarta Pusat,DKI Jakarta,True,0.0922
S00303,Digital Store 303,2023-04-25,Bronze,Depok,Jawa Barat,False,0.0372
S00304,Global Supply 304,2025-03-02,Silver,Jakarta Selatan,DKI Jakarta,False,0.0566
S00305,Cantik Depot 305,2022-11-30,Silver,Jakarta Utara,DKI Jakarta,False,0.0629
S00306,Cantik Collection 306,2023-04-21,Bronze,Bandung,Jawa Barat,False,0.0412
S00307,Digital Fashion 307,2024-10-01,Gold,Bandung,Jawa Barat,False,0.0695
S00308,Amanah Gallery 308,2024-05-20,Bronze,Bandung,Jawa Barat,False,0.0476
S00309,Nusantara Mart 309,2024-07-09,Silver,Tangerang Selatan,Banten,False,0.0535
S00310,Global Depot 310,2021-01-01,Silver,Tangerang Selatan,Banten,False,0.0586
S00311,Jaya Center 311,2025-01-16,Gold,Balikpapan,Kalimantan Timur,False,0.0736
S00312,Official Store 312,2021-11-10,Silver,Bandung,Jawa Barat,False,0.0572
S00313,Cahaya Fashion 313,2023-07-15,New Seller,Malang,Jawa Timur,False,0.0273
S00314,Berkah Center 314,2022-09-03,Silver,Jakarta Selatan,DKI Jakarta,False,0.055
S00315,Sentosa Mart 315,2025-10-10,Mall,Tangerang,Banten,True,0.0898
S00316,Nusantara Fashion 316,2024-07-24,Silver,Bogor,Jawa Barat,False,0.0624
S00317,Makmur Center 317,2023-06-03,Bronze,Serang,Banten,False,0.0537
S00318,Mega Depot 318,2022-10-14,Gold,Tangerang,Banten,False,0.0613
S00319,Mandiri Gallery 319,2023-06-14,Bronze,Medan,Sumatera Utara,False,0.0407
S00320,Sinar Depot 320,2025-09-02,Silver,Palembang,Sumatera Selatan,False,0.0628
S00321,Mandiri Gallery 321,2024-02-14,New Seller,Medan,Sumatera Utara,False,0.0352
S00322,Nusantara Center 322,2022-02-18,Bronze,Banjarmasin,Kalimantan Selatan,False,0.0371
S00323,Berkah Gallery 323,2021-07-11,Silver,Jakarta Utara,DKI Jakarta,False,0.0606
S00324,Mandiri Store 324,2021-05-31,Silver,Jakarta Selatan,DKI Jakarta,False,0.0512
S00325,Prima Fashion 325,2021-07-16,Gold,Depok,Jawa Barat,False,0.0647
S00326,Digital Supply 326,2024-01-03,Bronze,Surabaya,Jawa Timur,True,0.0524
S00327,Official Supply 327,2024-06-13,Bronze,Jakarta Barat,DKI Jakarta,False,0.0443
S00328,Berkah Tech 328,2023-02-04,Silver,Jakarta Timur,DKI Jakarta,False,0.0527
S00329,Cahaya Mart 329,2025-08-30,Gold,Bandung,Jawa Barat,False,0.059
S00330,Global Warehouse 330,2022-03-14,Mall,Tangerang Selatan,Banten,True,0.0917
S00331,Mega Depot 331,2024-11-05,Bronze,Banjarmasin,Kalimantan Selatan,False,0.0493
S00332,Global Supply 332,2026-02-10,Silver,Cirebon,Jawa Barat,False,0.0626
S00333,Makmur Store 333,2021-02-05,Silver,Bogor,Jawa Barat,False,0.0603
S00334,Cantik Gallery 334,2021-08-14,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0283
S00335,Amanah Warehouse 335,2021-03-20,Bronze,Semarang,Jawa Tengah,False,0.0397
S00336,Prima Supply 336,2023-04-14,Silver,Bandung,Jawa Barat,False,0.0584
S00337,Makmur Beauty 337,2025-11-11,New Seller,Yogyakarta,DI Yogyakarta,False,0.0384
S00338,Digital Supply 338,2024-05-11,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0415
S00339,Sentosa Shop 339,2024-03-12,Silver,Jakarta Barat,DKI Jakarta,False,0.0635
S00340,Mandiri Collection 340,2022-09-05,Silver,Jakarta Selatan,DKI Jakarta,False,0.0585
S00341,Sinar Mart 341,2021-03-16,Gold,Balikpapan,Kalimantan Timur,False,0.064
S00342,Nusantara Center 342,2024-09-16,Mall,Jakarta Selatan,DKI Jakarta,True,0.0745
S00343,Sentosa Depot 343,2021-12-03,Bronze,Bekasi,Jawa Barat,False,0.037
S00344,Cantik House 344,2026-01-17,Silver,Semarang,Jawa Tengah,False,0.0497
S00345,Sentosa Collection 345,2021-11-08,Mall,Jakarta Selatan,DKI Jakarta,True,0.0856
S00346,Jaya Store 346,2021-09-26,Bronze,Palembang,Sumatera Selatan,False,0.0483
S00347,Indo Gallery 347,2025-12-13,Silver,Surabaya,Jawa Timur,False,0.0637
S00348,Indo Collection 348,2022-08-25,Bronze,Yogyakarta,DI Yogyakarta,False,0.0502
S00349,Cantik Shop 349,2021-12-08,New Seller,Palembang,Sumatera Selatan,False,0.039
S00350,Makmur Collection 350,2024-10-05,New Seller,Tangerang,Banten,False,0.0294
S00351,Digital House 351,2025-07-07,Silver,Bandung,Jawa Barat,False,0.0545
S00352,Cahaya Supply 352,2024-02-12,Bronze,Tangerang Selatan,Banten,False,0.0381
S00353,Jaya Mart 353,2022-06-12,Bronze,Denpasar,Bali,False,0.0353
S00354,Global House 354,2022-04-19,New Seller,Jakarta Barat,DKI Jakarta,False,0.0259
S00355,Mandiri Beauty 355,2022-11-24,New Seller,Bekasi,Jawa Barat,False,0.0427
S00356,Mandiri Shop 356,2024-11-10,Silver,Medan,Sumatera Utara,False,0.0508
S00357,Mega House 357,2022-09-28,Silver,Denpasar,Bali,False,0.0586
S00358,Global Depot 358,2025-09-07,New Seller,Bogor,Jawa Barat,False,0.0401
S00359,Prima Mart 359,2023-03-10,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0527
S00360,Cahaya Tech 360,2022-10-25,Silver,Jakarta Timur,DKI Jakarta,False,0.0568
S00361,Sinar Supply 361,2024-04-15,New Seller,Bekasi,Jawa Barat,False,0.0258
S00362,Murah Mart 362,2024-09-14,New Seller,Bandung,Jawa Barat,True,0.044
S00363,Sentosa Fashion 363,2023-03-12,Mall,Jakarta Timur,DKI Jakarta,True,0.0834
S00364,Official Beauty 364,2021-02-19,Bronze,Semarang,Jawa Tengah,False,0.0463
S00365,Murah Tech 365,2021-07-30,Bronze,Jakarta Timur,DKI Jakarta,False,0.0404
S00366,Mega Gallery 366,2026-04-06,Silver,Bogor,Jawa Barat,False,0.0602
S00367,Official Depot 367,2024-06-10,Bronze,Tangerang,Banten,False,0.0398
S00368,Sentosa Warehouse 368,2023-12-10,Bronze,Surabaya,Jawa Timur,False,0.0534
S00369,Cahaya Fashion 369,2025-03-11,Gold,Depok,Jawa Barat,True,0.0747
S00370,Nusantara Mart 370,2022-12-02,Bronze,Tangerang,Banten,False,0.0506
S00371,Sentosa Store 371,2021-03-18,Bronze,Jakarta Timur,DKI Jakarta,False,0.0539
S00372,Cantik Collection 372,2022-07-11,Gold,Bekasi,Jawa Barat,False,0.0739
S00373,Indo Fashion 373,2026-03-14,Gold,Jakarta Selatan,DKI Jakarta,False,0.0592
S00374,Nusantara Gallery 374,2023-10-03,Silver,Denpasar,Bali,False,0.0568
S00375,Mega Shop 375,2026-04-09,Gold,Bogor,Jawa Barat,False,0.0709
S00376,Jaya Fashion 376,2023-12-05,Mall,Malang,Jawa Timur,True,0.073
S00377,Prima Warehouse 377,2024-12-31,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0352
S00378,Prima Depot 378,2022-01-27,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0459
S00379,Cahaya Shop 379,2026-01-13,Silver,Tangerang,Banten,False,0.0538
S00380,Murah Tech 380,2023-12-25,New Seller,Malang,Jawa Timur,False,0.0308
S00381,Nusantara Depot 381,2025-04-06,Silver,Solo,Jawa Tengah,False,0.0578
S00382,Amanah House 382,2023-02-08,Silver,Jakarta Selatan,DKI Jakarta,False,0.0585
S00383,Prima Depot 383,2023-02-24,New Seller,Tangerang Selatan,Banten,False,0.0252
S00384,Makmur Tech 384,2021-04-20,New Seller,Solo,Jawa Tengah,False,0.0258
S00385,Jaya Tech 385,2023-10-03,Mall,Jakarta Utara,DKI Jakarta,True,0.0904
S00386,Indo Mart 386,2021-03-03,Gold,Solo,Jawa Tengah,False,0.0592
S00387,Global Mart 387,2025-03-25,New Seller,Bekasi,Jawa Barat,False,0.0267
S00388,Nusantara Shop 388,2025-08-12,Bronze,Bandung,Jawa Barat,False,0.0446
S00389,Digital Beauty 389,2021-07-14,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0434
S00390,Official Supply 390,2022-12-27,Gold,Tangerang Selatan,Banten,False,0.0741
S00391,Jaya Mart 391,2026-02-10,Silver,Jakarta Timur,DKI Jakarta,False,0.0542
S00392,Nusantara Mart 392,2021-05-02,Bronze,Balikpapan,Kalimantan Timur,False,0.0496
S00393,Official Depot 393,2026-03-20,Bronze,Sidoarjo,Jawa Timur,False,0.0378
S00394,Cahaya Center 394,2024-09-06,New Seller,Jakarta Barat,DKI Jakarta,False,0.0335
S00395,Global Gallery 395,2022-10-16,Mall,Jakarta Selatan,DKI Jakarta,True,0.0858
S00396,Indo Supply 396,2021-10-22,Bronze,Surabaya,Jawa Timur,False,0.0482
S00397,Nusantara Shop 397,2025-03-22,Bronze,Tangerang Selatan,Banten,False,0.0369
S00398,Berkah Fashion 398,2024-10-16,Mall,Cirebon,Jawa Barat,True,0.0859
S00399,Nusantara Store 399,2023-03-08,Bronze,Cirebon,Jawa Barat,False,0.054
S00400,Prima Shop 400,2025-06-15,Gold,Solo,Jawa Tengah,False,0.0644
S00401,Amanah Mart 401,2021-05-08,New Seller,Semarang,Jawa Tengah,False,0.0405
S00402,Cantik Shop 402,2025-09-22,Silver,Sidoarjo,Jawa Timur,True,0.0556
S00403,Digital Warehouse 403,2023-12-27,Mall,Jakarta Utara,DKI Jakarta,True,0.0887
S00404,Cahaya Depot 404,2021-08-30,Gold,Jakarta Pusat,DKI Jakarta,False,0.0556
S00405,Mega Depot 405,2024-11-17,New Seller,Bandung,Jawa Barat,False,0.0429
S00406,Murah Supply 406,2021-05-29,Bronze,Depok,Jawa Barat,False,0.0475
S00407,Jaya Mart 407,2025-08-22,Bronze,Depok,Jawa Barat,False,0.0521
S00408,Berkah Beauty 408,2024-01-26,Silver,Yogyakarta,DI Yogyakarta,False,0.0484
S00409,Official Fashion 409,2022-09-07,Gold,Jakarta Timur,DKI Jakarta,False,0.0691
S00410,Global Tech 410,2023-04-08,Bronze,Tangerang,Banten,False,0.0464
S00411,Jaya Depot 411,2024-07-23,New Seller,Tangerang Selatan,Banten,False,0.0277
S00412,Prima Collection 412,2024-03-30,Mall,Jakarta Selatan,DKI Jakarta,True,0.0873
S00413,Murah House 413,2023-05-28,New Seller,Pekanbaru,Riau,False,0.0316
S00414,Sentosa Center 414,2021-12-30,Silver,Bandung,Jawa Barat,False,0.0484
S00415,Mandiri Beauty 415,2022-01-09,Silver,Depok,Jawa Barat,False,0.0476
S00416,Indo Collection 416,2021-09-08,Gold,Jakarta Selatan,DKI Jakarta,False,0.0569
S00417,Cahaya Store 417,2026-03-16,Silver,Bogor,Jawa Barat,False,0.0595
S00418,Nusantara Store 418,2022-11-19,Gold,Jakarta Selatan,DKI Jakarta,False,0.0555
S00419,Digital Tech 419,2021-06-23,Silver,Jakarta Utara,DKI Jakarta,False,0.0615
S00420,Nusantara Center 420,2026-02-10,Silver,Bekasi,Jawa Barat,False,0.0629
S00421,Digital Gallery 421,2021-01-12,Bronze,Bogor,Jawa Barat,False,0.0452
S00422,Murah Supply 422,2021-09-26,Bronze,Tangerang Selatan,Banten,False,0.0358
S00423,Berkah Supply 423,2021-08-23,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0377
S00424,Indo Store 424,2025-08-21,Silver,Sidoarjo,Jawa Timur,False,0.0632
S00425,Berkah Depot 425,2021-03-09,New Seller,Bekasi,Jawa Barat,False,0.0362
S00426,Indo Supply 426,2021-12-02,Bronze,Surabaya,Jawa Timur,False,0.0507
S00427,Mandiri Warehouse 427,2022-01-08,New Seller,Depok,Jawa Barat,False,0.0286
S00428,Prima Center 428,2025-02-12,Silver,Tangerang,Banten,False,0.0559
S00429,Amanah Mart 429,2021-10-20,Silver,Yogyakarta,DI Yogyakarta,False,0.0649
S00430,Mandiri Warehouse 430,2024-06-12,Gold,Jakarta Selatan,DKI Jakarta,False,0.0575
S00431,Jaya Shop 431,2021-10-16,New Seller,Surabaya,Jawa Timur,False,0.0439
S00432,Sentosa Shop 432,2025-11-20,Bronze,Jakarta Utara,DKI Jakarta,False,0.041
S00433,Global Beauty 433,2024-11-22,Bronze,Bekasi,Jawa Barat,True,0.0378
S00434,Digital Center 434,2021-10-07,Bronze,Tangerang,Banten,False,0.0368
S00435,Sinar Beauty 435,2024-02-08,Bronze,Jakarta Pusat,DKI Jakarta,False,0.053
S00436,Digital Collection 436,2025-01-16,Bronze,Jakarta Timur,DKI Jakarta,False,0.0403
S00437,Digital Supply 437,2025-10-01,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0263
S00438,Jaya Beauty 438,2024-07-11,Mall,Makassar,Sulawesi Selatan,True,0.0895
S00439,Indo Center 439,2022-02-02,Silver,Jakarta Timur,DKI Jakarta,False,0.0521
S00440,Mandiri Mart 440,2022-05-05,Gold,Bogor,Jawa Barat,False,0.0615
S00441,Berkah Mart 441,2025-02-19,Gold,Jakarta Selatan,DKI Jakarta,False,0.0607
S00442,Official Shop 442,2022-10-01,New Seller,Jakarta Barat,DKI Jakarta,False,0.0293
S00443,Murah Shop 443,2022-03-30,New Seller,Bogor,Jawa Barat,False,0.0273
S00444,Amanah Beauty 444,2022-10-25,New Seller,Bogor,Jawa Barat,False,0.0361
S00445,Prima Mart 445,2023-02-08,Bronze,Bekasi,Jawa Barat,True,0.0379
S00446,Makmur Depot 446,2023-07-09,New Seller,Jakarta Timur,DKI Jakarta,False,0.0429
S00447,Sinar Warehouse 447,2021-09-08,Mall,Jakarta Pusat,DKI Jakarta,True,0.0859
S00448,Cantik Gallery 448,2021-10-24,Silver,Bekasi,Jawa Barat,False,0.0481
S00449,Makmur Beauty 449,2026-03-05,Gold,Yogyakarta,DI Yogyakarta,False,0.0668
S00450,Cantik Warehouse 450,2022-11-10,Bronze,Bekasi,Jawa Barat,False,0.0444
S00451,Sinar Shop 451,2023-02-25,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0418
S00452,Murah Collection 452,2021-06-23,Silver,Tangerang,Banten,False,0.0533
S00453,Murah Fashion 453,2026-01-22,Gold,Makassar,Sulawesi Selatan,False,0.0593
S00454,Cahaya Store 454,2022-01-02,Silver,Jakarta Pusat,DKI Jakarta,False,0.0645
S00455,Cantik Beauty 455,2023-12-06,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0348
S00456,Amanah Supply 456,2023-04-08,Bronze,Bandung,Jawa Barat,True,0.0515
S00457,Jaya Center 457,2025-03-13,Bronze,Bandung,Jawa Barat,False,0.0453
S00458,Berkah Tech 458,2024-09-13,Bronze,Tangerang Selatan,Banten,False,0.0366
S00459,Sentosa Store 459,2026-04-19,Mall,Semarang,Jawa Tengah,True,0.0861
S00460,Sinar Warehouse 460,2023-01-03,Gold,Tangerang,Banten,False,0.0741
S00461,Murah Beauty 461,2021-11-29,New Seller,Tangerang Selatan,Banten,False,0.0448
S00462,Nusantara Store 462,2022-06-20,Bronze,Jakarta Barat,DKI Jakarta,False,0.0435
S00463,Nusantara Supply 463,2021-11-06,Silver,Surabaya,Jawa Timur,False,0.0573
S00464,Jaya Gallery 464,2023-12-12,Silver,Yogyakarta,DI Yogyakarta,False,0.0544
S00465,Indo Beauty 465,2021-03-07,Silver,Depok,Jawa Barat,False,0.0472
S00466,Official Collection 466,2023-01-15,New Seller,Serang,Banten,False,0.0316
S00467,Indo Mart 467,2021-07-29,Silver,Bekasi,Jawa Barat,False,0.0537
S00468,Mandiri Collection 468,2024-06-05,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0427
S00469,Sentosa Fashion 469,2021-02-04,Bronze,Surabaya,Jawa Timur,False,0.0477
S00470,Cahaya House 470,2021-11-16,Silver,Tangerang Selatan,Banten,False,0.0561
S00471,Prima Shop 471,2023-01-30,Mall,Bandung,Jawa Barat,True,0.0782
S00472,Prima Beauty 472,2024-02-15,Gold,Tangerang Selatan,Banten,False,0.0688
S00473,Berkah Collection 473,2021-11-03,Silver,Jakarta Pusat,DKI Jakarta,False,0.0609
S00474,Digital Warehouse 474,2025-08-16,Silver,Bekasi,Jawa Barat,False,0.0486
S00475,Global Shop 475,2022-02-20,Gold,Semarang,Jawa Tengah,False,0.0676
S00476,Mega Depot 476,2025-02-21,Gold,Jakarta Pusat,DKI Jakarta,False,0.0738
S00477,Cantik Collection 477,2023-03-16,New Seller,Semarang,Jawa Tengah,False,0.0409
S00478,Murah Collection 478,2023-10-05,Silver,Bandung,Jawa Barat,False,0.0455
S00479,Makmur House 479,2024-03-05,Silver,Malang,Jawa Timur,False,0.0575
S00480,Indo Depot 480,2021-06-16,New Seller,Palembang,Sumatera Selatan,False,0.0402
S00481,Mandiri Shop 481,2023-01-12,Mall,Depok,Jawa Barat,True,0.0888
S00482,Sentosa Collection 482,2024-05-25,Gold,Yogyakarta,DI Yogyakarta,False,0.0559
S00483,Mega Tech 483,2021-06-27,Bronze,Cirebon,Jawa Barat,False,0.0406
S00484,Berkah Shop 484,2021-04-07,Silver,Denpasar,Bali,False,0.0586
S00485,Mandiri Collection 485,2021-05-14,Gold,Jakarta Pusat,DKI Jakarta,False,0.0715
S00486,Makmur Gallery 486,2024-02-26,Gold,Serang,Banten,False,0.0695
S00487,Mega Tech 487,2025-08-17,Gold,Malang,Jawa Timur,False,0.0585
S00488,Indo Beauty 488,2026-04-15,Silver,Jakarta Selatan,DKI Jakarta,False,0.0489
S00489,Sinar Gallery 489,2022-11-12,Silver,Jakarta Selatan,DKI Jakarta,False,0.0631
S00490,Official Supply 490,2024-06-14,Silver,Jakarta Barat,DKI Jakarta,False,0.0466
S00491,Murah Warehouse 491,2025-04-08,Bronze,Tangerang Selatan,Banten,False,0.0413
S00492,Mandiri Center 492,2021-02-27,Bronze,Solo,Jawa Tengah,False,0.0433
S00493,Prima Store 493,2021-04-14,Gold,Jakarta Utara,DKI Jakarta,False,0.0642
S00494,Mega Supply 494,2023-02-25,New Seller,Yogyakarta,DI Yogyakarta,False,0.035
S00495,Prima Tech 495,2026-04-08,Bronze,Bekasi,Jawa Barat,False,0.0548
S00496,Murah Tech 496,2023-09-16,Gold,Bekasi,Jawa Barat,False,0.0606
S00497,Murah Tech 497,2023-09-10,Silver,Yogyakarta,DI Yogyakarta,False,0.0624
S00498,Cantik Warehouse 498,2022-01-09,New Seller,Bandung,Jawa Barat,False,0.0351
S00499,Official Supply 499,2022-07-15,Silver,Jakarta Barat,DKI Jakarta,False,0.0552
S00500,Amanah Store 500,2022-03-06,Bronze,Bandung,Jawa Barat,False,0.0501
S00501,Global Supply 501,2021-01-23,Bronze,Semarang,Jawa Tengah,False,0.0467
S00502,Mega House 502,2022-05-08,Silver,Makassar,Sulawesi Selatan,False,0.0509
S00503,Amanah Beauty 503,2025-06-12,New Seller,Bekasi,Jawa Barat,True,0.026
S00504,Jaya Shop 504,2025-11-09,Silver,Jakarta Timur,DKI Jakarta,False,0.0464
S00505,Nusantara Gallery 505,2024-07-11,Silver,Surabaya,Jawa Timur,False,0.0542
S00506,Global House 506,2024-03-11,New Seller,Palembang,Sumatera Selatan,False,0.0311
S00507,Cahaya Depot 507,2025-03-18,Bronze,Medan,Sumatera Utara,False,0.0366
S00508,Mandiri Supply 508,2023-10-04,Bronze,Bandung,Jawa Barat,False,0.043
S00509,Cantik Warehouse 509,2021-12-17,New Seller,Palembang,Sumatera Selatan,False,0.0281
S00510,Mega Collection 510,2023-01-09,Gold,Tangerang Selatan,Banten,False,0.0683
S00511,Global Collection 511,2022-02-04,Bronze,Tangerang,Banten,False,0.0534
S00512,Mega Supply 512,2026-03-27,New Seller,Bandung,Jawa Barat,False,0.0272
S00513,Global Collection 513,2021-04-02,Bronze,Yogyakarta,DI Yogyakarta,False,0.0524
S00514,Amanah Tech 514,2021-09-03,Bronze,Balikpapan,Kalimantan Timur,False,0.0458
S00515,Makmur Gallery 515,2021-10-09,Silver,Solo,Jawa Tengah,False,0.047
S00516,Amanah Center 516,2025-01-23,Bronze,Sidoarjo,Jawa Timur,False,0.0428
S00517,Murah House 517,2022-03-07,New Seller,Bandung,Jawa Barat,False,0.0346
S00518,Official Mart 518,2024-11-05,Silver,Medan,Sumatera Utara,False,0.0599
S00519,Mega Mart 519,2025-04-03,Bronze,Tangerang,Banten,False,0.0433
S00520,Amanah Fashion 520,2025-12-01,Bronze,Jakarta Timur,DKI Jakarta,False,0.0499
S00521,Makmur Gallery 521,2022-02-07,Gold,Jakarta Selatan,DKI Jakarta,False,0.0704
S00522,Mandiri Mart 522,2023-03-22,Silver,Jakarta Pusat,DKI Jakarta,False,0.045
S00523,Prima House 523,2025-10-19,Silver,Jakarta Utara,DKI Jakarta,False,0.0456
S00524,Digital Gallery 524,2024-04-07,New Seller,Bogor,Jawa Barat,False,0.0323
S00525,Amanah Mart 525,2024-09-30,Bronze,Tangerang,Banten,False,0.0471
S00526,Jaya Supply 526,2021-08-12,Silver,Palembang,Sumatera Selatan,False,0.0549
S00527,Sinar Tech 527,2023-12-30,Silver,Bekasi,Jawa Barat,False,0.0495
S00528,Makmur Supply 528,2021-08-21,Mall,Jakarta Timur,DKI Jakarta,True,0.0891
S00529,Official Depot 529,2024-07-28,Silver,Banjarmasin,Kalimantan Selatan,False,0.0523
S00530,Makmur Tech 530,2021-08-08,New Seller,Malang,Jawa Timur,False,0.0434
S00531,Cahaya House 531,2022-02-11,Bronze,Jakarta Timur,DKI Jakarta,False,0.0505
S00532,Amanah Supply 532,2021-04-14,Gold,Bogor,Jawa Barat,False,0.0667
S00533,Cantik House 533,2021-05-14,Bronze,Malang,Jawa Timur,False,0.0355
S00534,Mega Tech 534,2021-12-31,Silver,Medan,Sumatera Utara,False,0.0457
S00535,Murah Fashion 535,2024-12-18,Bronze,Sidoarjo,Jawa Timur,False,0.0448
S00536,Sinar Depot 536,2025-01-15,New Seller,Yogyakarta,DI Yogyakarta,False,0.0314
S00537,Global Mart 537,2023-02-01,Bronze,Tangerang Selatan,Banten,False,0.0367
S00538,Sinar Supply 538,2024-05-17,Mall,Tangerang Selatan,Banten,True,0.0932
S00539,Nusantara House 539,2023-07-17,Silver,Tangerang,Banten,False,0.0594
S00540,Cahaya Shop 540,2026-01-04,New Seller,Depok,Jawa Barat,False,0.0379
S00541,Cahaya Collection 541,2023-06-14,Bronze,Tangerang,Banten,False,0.0464
S00542,Amanah Beauty 542,2021-11-23,Silver,Palembang,Sumatera Selatan,False,0.0517
S00543,Sinar Store 543,2025-09-22,Silver,Pekanbaru,Riau,False,0.0545
S00544,Nusantara Supply 544,2023-09-02,Silver,Tangerang,Banten,False,0.064
S00545,Official Center 545,2023-07-19,Bronze,Makassar,Sulawesi Selatan,False,0.0399
S00546,Cahaya Gallery 546,2023-01-06,Silver,Denpasar,Bali,False,0.047
S00547,Indo Beauty 547,2026-02-25,Bronze,Bandung,Jawa Barat,False,0.0523
S00548,Indo Supply 548,2022-10-02,Gold,Tangerang Selatan,Banten,False,0.0612
S00549,Global Collection 549,2025-04-03,Gold,Jakarta Pusat,DKI Jakarta,False,0.056
S00550,Sentosa Depot 550,2025-12-11,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0395
S00551,Mega Beauty 551,2022-11-24,Gold,Bekasi,Jawa Barat,False,0.0551
S00552,Murah Mart 552,2025-03-07,Silver,Jakarta Timur,DKI Jakarta,False,0.0595
S00553,Mandiri Depot 553,2023-09-12,Mall,Jakarta Timur,DKI Jakarta,True,0.0726
S00554,Global Gallery 554,2021-01-29,Silver,Surabaya,Jawa Timur,False,0.0527
S00555,Mandiri Shop 555,2024-04-11,Silver,Surabaya,Jawa Timur,False,0.0494
S00556,Jaya Store 556,2023-10-20,Bronze,Bogor,Jawa Barat,False,0.0521
S00557,Digital Mart 557,2025-07-22,Gold,Malang,Jawa Timur,False,0.056
S00558,Mandiri Mart 558,2024-11-10,Gold,Bekasi,Jawa Barat,False,0.0702
S00559,Prima Fashion 559,2025-08-23,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0443
S00560,Cantik House 560,2024-09-23,Mall,Tangerang,Banten,True,0.0786
S00561,Prima Supply 561,2024-02-21,Gold,Bekasi,Jawa Barat,False,0.0707
S00562,Murah Fashion 562,2023-12-23,Silver,Bandung,Jawa Barat,False,0.0526
S00563,Nusantara Store 563,2022-02-02,Mall,Jakarta Pusat,DKI Jakarta,True,0.0729
S00564,Cahaya Beauty 564,2022-05-13,Bronze,Bandung,Jawa Barat,False,0.0357
S00565,Jaya Fashion 565,2025-05-18,Bronze,Bogor,Jawa Barat,False,0.0359
S00566,Sentosa Warehouse 566,2025-02-22,Bronze,Solo,Jawa Tengah,False,0.044
S00567,Cahaya Mart 567,2024-08-04,Mall,Medan,Sumatera Utara,True,0.0827
S00568,Amanah Center 568,2024-06-25,Silver,Tangerang,Banten,False,0.0553
S00569,Amanah Mart 569,2024-07-27,Silver,Bandung,Jawa Barat,False,0.0613
S00570,Digital Tech 570,2021-02-11,Bronze,Bandung,Jawa Barat,False,0.0433
S00571,Digital Supply 571,2021-05-16,Bronze,Yogyakarta,DI Yogyakarta,False,0.048
S00572,Official Supply 572,2024-06-26,Gold,Tangerang,Banten,False,0.0593
S00573,Sentosa Collection 573,2021-04-14,Bronze,Sidoarjo,Jawa Timur,False,0.0415
S00574,Official Supply 574,2023-09-26,New Seller,Jakarta Timur,DKI Jakarta,False,0.0377
S00575,Cantik House 575,2023-11-23,New Seller,Bogor,Jawa Barat,False,0.0438
S00576,Mandiri Gallery 576,2023-04-22,Silver,Jakarta Selatan,DKI Jakarta,True,0.0504
S00577,Sentosa Fashion 577,2022-10-06,Mall,Jakarta Utara,DKI Jakarta,True,0.0845
S00578,Mandiri Beauty 578,2023-03-21,Bronze,Makassar,Sulawesi Selatan,False,0.0408
