refund_id,order_item_id,refund_datetime,refund_reason,refund_amount,refund_status
RFD00000367,OI000008810,2024-08-23 19:02:49,wrong_item,20167000,approved
RFD00000368,OI000008820,2024-02-14 18:44:25,late_delivery,255780,approved
RFD00000369,OI000008860,2026-03-24 17:38:22,wrong_item,245100,approved
RFD00000370,OI000008861,2026-03-23 17:38:22,late_delivery,7612200,approved
RFD00000371,OI000008904,2025-06-29 20:28:31,late_delivery,43700,approved
RFD00000372,OI000008933,2025-10-16 18:58:47,missing_item,584250,pending
RFD00000373,OI000008934,2025-10-05 18:58:47,late_delivery,64600,approved
RFD00000374,OI000009201,2024-02-24 19:49:40,damaged_item,129000,approved
RFD00000375,OI000009221,2025-08-14 12:23:24,fake_item,12029850,approved
RFD00000376,OI000009264,2024-03-01 20:25:07,wrong_item,22000,pending
RFD00000377,OI000009298,2025-09-18 23:50:39,late_delivery,291060,approved
RFD00000378,OI000009344,2025-11-18 07:32:31,not_as_described,20000,approved
RFD00000379,OI000009345,2025-11-22 07:32:31,fake_item,21600,pending
RFD00000380,OI000009346,2025-11-14 07:32:31,damaged_item,327860,approved
RFD00000381,OI000009352,2026-04-18 18:47:47,fake_item,88320,pending
RFD00000382,OI000009382,2026-03-17 22:17:01,damaged_item,833000,approved
RFD00000383,OI000009468,2024-06-12 13:20:14,missing_item,283000,pending
RFD00000384,OI000009473,2025-03-28 23:16:30,fake_item,15680,approved
RFD00000385,OI000009474,2025-03-23 23:16:30,fake_item,40000,approved
RFD00000386,OI000009483,2026-03-02 19:40:37,fake_item,87300,pending
RFD00000387,OI000009495,2025-09-26 10:51:23,late_delivery,72000,approved
RFD00000388,OI000009606,2025-06-21 13:02:30,wrong_item,9105240,pending
RFD00000389,OI000009614,2025-07-15 20:40:30,not_as_described,1133440,approved
RFD00000390,OI000009727,2024-08-01 13:49:16,damaged_item,120000,approved
RFD00000391,OI000009751,2024-03-26 18:05:18,not_as_described,52920,approved
RFD00000392,OI000009763,2026-05-24 07:36:58,missing_item,490000,approved
RFD00000393,OI000009764,2026-05-14 07:36:58,not_as_described,4063150,approved
RFD00000394,OI000009765,2026-05-23 07:36:58,missing_item,177000,rejected
RFD00000395,OI000009766,2026-05-17 07:36:58,not_as_described,537040,rejected
RFD00000396,OI000009767,2025-09-08 19:39:37,not_as_described,732060,approved
RFD00000397,OI000009781,2025-05-22 02:48:19,fake_item,155800,pending
RFD00000398,OI000009838,2026-03-17 14:34:37,fake_item,9483450,approved
RFD00000399,OI000009839,2026-03-18 14:34:37,fake_item,196650,approved
RFD00000400,OI000009860,2024-06-16 12:11:32,fake_item,2023000,rejected
RFD00000401,OI000009861,2024-06-13 12:11:32,damaged_item,50150,approved
RFD00000402,OI000009951,2025-10-14 13:29:51,wrong_item,1506700,approved
RFD00000403,OI000009996,2024-07-22 20:15:18,missing_item,249900,rejected
RFD00000404,OI000009998,2025-09-17 04:57:21,late_delivery,47000,approved
RFD00000405,OI000009999,2025-09-24 04:57:21,wrong_item,591200,approved
RFD00000406,OI000010133,2024-12-15 13:37:58,fake_item,4879800,approved
RFD00000407,OI000010145,2026-03-17 07:19:30,wrong_item,385090,approved
RFD00000408,OI000010150,2025-09-11 20:26:07,damaged_item,523000,rejected
RFD00000409,OI000010225,2026-02-25 18:49:49,late_delivery,4409620,approved
RFD00000410,OI000010248,2025-10-18 21:51:14,not_as_described,456950,approved
RFD00000411,OI000010249,2025-10-08 21:51:14,not_as_described,50440,approved
RFD00000412,OI000010275,2026-01-29 00:06:02,damaged_item,1368960,approved
RFD00000413,OI000010276,2026-01-29 00:06:02,fake_item,2606000,pending
RFD00000414,OI000010367,2025-09-10 21:26:26,not_as_described,88270,approved
RFD00000415,OI000010368,2025-09-07 21:26:26,fake_item,337640,approved
RFD00000416,OI000010369,2025-09-06 21:26:26,late_delivery,23520,approved
RFD00000417,OI000010436,2024-03-28 12:59:14,not_as_described,1049400,approved
RFD00000418,OI000010495,2024-07-16 12:04:41,late_delivery,5374000,approved
RFD00000419,OI000010496,2024-07-15 12:04:41,damaged_item,998000,approved
RFD00000420,OI000010497,2024-07-09 12:04:41,not_as_described,108000,approved
RFD00000421,OI000010498,2024-07-18 12:04:41,fake_item,417000,approved
RFD00000422,OI000010525,2025-09-29 08:48:45,missing_item,685000,approved
RFD00000423,OI000010599,2026-03-23 12:18:56,wrong_item,79000,approved
RFD00000424,OI000010600,2026-03-12 12:18:56,late_delivery,288150,approved
RFD00000425,OI000010626,2025-09-21 21:52:39,not_as_described,162840,approved
RFD00000426,OI000010627,2025-09-11 21:52:39,damaged_item,5278740,rejected
RFD00000427,OI000010670,2025-10-29 11:07:09,late_delivery,32000,rejected
RFD00000428,OI000010671,2025-11-01 11:07:09,damaged_item,128040,approved
RFD00000429,OI000010676,2024-12-07 10:06:38,missing_item,61740,rejected
RFD00000430,OI000010704,2025-07-11 20:28:34,damaged_item,146000,approved
RFD00000431,OI000010738,2025-02-26 07:46:37,late_delivery,1131020,approved
RFD00000432,OI000010753,2024-03-21 12:02:33,damaged_item,432000,approved
RFD00000433,OI000010769,2024-03-18 14:10:50,missing_item,69700,approved
RFD00000434,OI000010770,2024-03-21 14:10:50,missing_item,2244200,rejected
RFD00000435,OI000010771,2024-03-18 14:10:50,fake_item,364650,approved
RFD00000436,OI000010805,2024-01-07 12:03:21,not_as_described,3580000,approved
RFD00000437,OI000010845,2026-03-27 00:30:28,not_as_described,240000,approved
RFD00000438,OI000010864,2026-02-23 12:25:03,not_as_described,5343750,approved
RFD00000439,OI000010870,2024-11-01 20:40:15,not_as_described,43000,rejected
RFD00000440,OI000010911,2026-03-12 18:40:53,damaged_item,270000,pending
RFD00000441,OI000010944,2025-05-05 20:00:18,missing_item,190000,rejected
RFD00000442,OI000010952,2026-02-05 10:35:39,fake_item,118000,approved
RFD00000443,OI000010963,2025-02-21 12:54:38,wrong_item,49680,approved
RFD00000444,OI000011010,2024-10-01 11:44:22,fake_item,140000,approved
RFD00000445,OI000011036,2024-12-15 16:13:43,missing_item,5737500,rejected
RFD00000446,OI000011037,2024-12-11 16:13:43,missing_item,77000,approved
RFD00000447,OI000011216,2024-03-31 13:05:09,late_delivery,323000,approved
RFD00000448,OI000011356,2025-06-02 11:05:38,wrong_item,161020,approved
RFD00000449,OI000011381,2024-03-02 19:12:47,not_as_described,550960,approved
RFD00000450,OI000011390,2025-03-12 20:58:27,missing_item,190400,approved
RFD00000451,OI000011486,2024-03-12 14:00:13,wrong_item,984200,pending
RFD00000452,OI000011505,2024-09-13 18:53:14,missing_item,39770,approved
RFD00000453,OI000011512,2026-06-09 11:46:31,late_delivery,761400,approved
RFD00000454,OI000011519,2026-04-10 02:58:32,wrong_item,457900,approved
RFD00000455,OI000011521,2025-10-15 15:37:32,not_as_described,1050510,approved
RFD00000456,OI000011570,2024-08-13 13:05:18,missing_item,80000,approved
RFD00000457,OI000011571,2024-08-23 13:05:18,late_delivery,336000,approved
RFD00000458,OI000011572,2026-02-04 18:33:13,not_as_described,594000,pending
RFD00000459,OI000011573,2026-02-07 18:33:13,missing_item,364560,approved
RFD00000460,OI000011574,2026-02-07 18:33:13,late_delivery,189150,approved
RFD00000461,OI000011627,2024-03-09 17:12:03,wrong_item,25220,approved
RFD00000462,OI000011628,2024-03-20 17:12:03,late_delivery,111350,approved
RFD00000463,OI000011687,2025-08-29 19:27:39,damaged_item,131560,approved
RFD00000464,OI000011688,2025-08-31 19:27:39,wrong_item,65960,approved
RFD00000465,OI000011692,2026-03-01 05:37:21,fake_item,657400,approved
RFD00000466,OI000011698,2026-03-08 17:44:22,fake_item,504000,approved
RFD00000467,OI000011737,2025-08-13 19:26:00,late_delivery,127000,rejected
RFD00000468,OI000011848,2026-05-15 03:26:15,late_delivery,392850,approved
RFD00000469,OI000011849,2026-05-09 03:26:15,fake_item,41000,approved
RFD00000470,OI000011850,2026-05-10 03:26:15,missing_item,298760,approved
RFD00000471,OI000011851,2026-05-20 03:26:15,fake_item,39000,approved
RFD00000472,OI000011875,2024-06-03 21:13:01,not_as_described,62560,approved
RFD00000473,OI000011885,2024-04-10 18:19:27,late_delivery,323850,approved
RFD00000474,OI000011955,2024-04-05 12:24:11,damaged_item,10670,rejected
RFD00000475,OI000012025,2024-07-16 18:29:09,missing_item,382720,approved
RFD00000476,OI000012065,2025-12-23 21:52:37,damaged_item,53200,approved
RFD00000477,OI000012066,2025-12-16 21:52:37,damaged_item,3045550,pending
RFD00000478,OI000012086,2025-06-15 11:33:03,not_as_described,33120,approved
RFD00000479,OI000012087,2025-06-16 11:33:03,late_delivery,3169800,rejected
RFD00000480,OI000012088,2025-06-17 11:33:03,wrong_item,69920,approved
RFD00000481,OI000012104,2025-01-02 20:26:41,late_delivery,190120,approved
RFD00000482,OI000012113,2025-07-28 15:08:09,late_delivery,333960,approved
RFD00000483,OI000012226,2026-03-09 20:06:51,not_as_described,85360,approved
RFD00000484,OI000012237,2026-04-29 07:49:12,late_delivery,599000,approved
RFD00000485,OI000012238,2026-05-06 07:49:12,fake_item,14000,approved
RFD00000486,OI000012294,2025-08-15 19:03:16,fake_item,496640,approved
RFD00000487,OI000012308,2024-12-18 13:38:12,wrong_item,1605500,approved
RFD00000488,OI000012334,2025-03-21 21:09:32,fake_item,1458000,rejected
RFD00000489,OI000012356,2025-07-21 15:35:46,not_as_described,1408260,approved
RFD00000490,OI000012361,2026-02-27 10:23:57,damaged_item,517980,approved
RFD00000491,OI000012364,2026-04-05 22:51:49,not_as_described,109610,approved
RFD00000492,OI000012372,2025-03-19 20:03:23,damaged_item,1454400,approved
RFD00000493,OI000012383,2025-08-16 14:16:06,late_delivery,65320,approved
RFD00000494,OI000012384,2025-08-28 14:16:06,missing_item,31040,pending
RFD00000495,OI000012385,2025-08-24 14:16:06,damaged_item,2263850,approved
RFD00000496,OI000012448,2024-01-18 16:59:07,late_delivery,113160,approved
RFD00000497,OI000012466,2024-11-18 21:05:28,not_as_described,76000,approved
RFD00000498,OI000012467,2024-11-21 21:05:28,fake_item,393000,rejected
RFD00000499,OI000012494,2025-08-07 18:01:47,damaged_item,1835240,approved
RFD00000500,OI000012495,2025-08-13 18:01:47,fake_item,34300,approved
RFD00000501,OI000012504,2024-12-15 12:38:25,late_delivery,174400,approved
RFD00000502,OI000012505,2024-12-12 12:38:25,missing_item,100700,approved
RFD00000503,OI000012590,2024-07-08 20:11:46,missing_item,860000,approved
RFD00000504,OI000012591,2024-07-08 20:11:46,missing_item,402960,approved
RFD00000505,OI000012592,2024-07-08 20:11:46,wrong_item,90000,approved
RFD00000506,OI000012593,2024-07-03 20:11:46,missing_item,13500000,approved
RFD00000507,OI000012660,2025-07-29 16:19:46,late_delivery,45000,approved
RFD00000508,OI000012665,2025-03-22 08:28:56,late_delivery,2055000,approved
RFD00000509,OI000012666,2025-03-14 08:28:56,late_delivery,32800,approved
RFD00000510,OI000012667,2025-03-23 08:28:56,wrong_item,135240,rejected
RFD00000511,OI000012693,2024-07-15 12:37:21,missing_item,214700,approved
RFD00000512,OI000012708,2026-03-20 13:22:24,not_as_described,388800,approved
RFD00000513,OI000012717,2025-09-27 11:06:06,late_delivery,2943200,approved
RFD00000514,OI000012782,2024-05-08 19:21:37,wrong_item,293000,rejected
RFD00000515,OI000012783,2024-05-15 19:21:37,fake_item,10000,pending
RFD00000516,OI000012795,2025-03-21 21:44:01,missing_item,126650,approved
RFD00000517,OI000012837,2024-04-15 11:32:33,fake_item,66400,pending
RFD00000518,OI000012838,2024-04-19 11:32:33,damaged_item,3017200,approved
RFD00000519,OI000012914,2025-12-14 05:16:56,missing_item,1229120,approved
RFD00000520,OI000012915,2025-12-08 05:16:56,missing_item,88000,approved
RFD00000521,OI000012947,2026-04-14 17:36:14,wrong_item,107640,approved
RFD00000522,OI000012951,2025-07-28 09:08:32,damaged_item,101920,approved
RFD00000523,OI000012952,2025-08-06 09:08:32,late_delivery,145350,approved
RFD00000524,OI000012953,2025-08-04 09:08:32,late_delivery,141550,approved
RFD00000525,OI000013012,2024-07-15 21:47:13,damaged_item,42000,approved
RFD00000526,OI000013013,2024-07-18 21:47:13,wrong_item,129000,approved
RFD00000527,OI000013014,2024-07-11 21:47:13,not_as_described,373350,pending
RFD00000528,OI000013034,2024-03-20 20:11:30,wrong_item,243100,approved
RFD00000529,OI000013076,2026-02-12 15:30:07,wrong_item,9000,approved
RFD00000530,OI000013112,2026-03-12 21:28:58,damaged_item,656450,approved
RFD00000531,OI000013132,2024-12-27 21:12:08,damaged_item,36900,approved
RFD00000532,OI000013182,2025-06-05 07:51:05,fake_item,1210000,pending
RFD00000533,OI000013285,2024-04-30 14:14:34,fake_item,97000,approved
RFD00000534,OI000013330,2026-01-04 21:39:53,late_delivery,587880,approved
RFD00000535,OI000013419,2024-11-24 18:55:06,damaged_item,1709140,approved
RFD00000536,OI000013436,2026-05-21 15:24:33,wrong_item,108780,pending
RFD00000537,OI000013462,2024-09-16 09:37:03,damaged_item,688160,pending
RFD00000538,OI000013471,2024-02-25 15:07:45,damaged_item,243470,approved
RFD00000539,OI000013472,2024-03-06 15:07:45,wrong_item,2524480,approved
RFD00000540,OI000013496,2024-03-06 13:30:20,fake_item,52440,approved
RFD00000541,OI000013547,2025-10-25 12:57:20,missing_item,7069000,approved
RFD00000542,OI000013548,2025-10-29 12:57:20,fake_item,12740,rejected
RFD00000543,OI000013549,2025-10-24 12:57:20,damaged_item,370000,pending
RFD00000544,OI000013550,2025-10-28 12:57:20,late_delivery,119560,approved
RFD00000545,OI000013590,2024-03-25 00:59:44,wrong_item,577800,rejected
RFD00000546,OI000013623,2024-10-09 01:40:16,missing_item,130000,approved
RFD00000547,OI000013624,2024-10-14 01:40:16,damaged_item,452760,approved
RFD00000548,OI000013629,2025-09-03 03:31:18,damaged_item,20000,approved
RFD00000549,OI000013741,2024-12-24 18:10:12,fake_item,91000,approved
RFD00000550,OI000013745,2024-02-03 15:44:00,fake_item,555000,approved
RFD00000551,OI000013786,2025-05-23 09:17:31,wrong_item,15640,approved
RFD00000552,OI000013805,2024-06-11 21:29:27,missing_item,1772000,approved
RFD00000553,OI000013880,2024-09-13 18:31:16,wrong_item,462000,pending
RFD00000554,OI000013881,2024-09-17 18:31:16,missing_item,381650,approved
RFD00000555,OI000013899,2024-06-07 09:26:01,missing_item,123000,approved
RFD00000556,OI000013905,2025-04-11 20:29:52,not_as_described,625600,pending
RFD00000557,OI000013986,2024-04-24 10:14:11,damaged_item,314000,approved
RFD00000558,OI000014019,2025-03-26 18:16:00,missing_item,63000,approved
RFD00000559,OI000014029,2025-01-11 17:24:47,not_as_described,85500,approved
RFD00000560,OI000014043,2024-02-20 15:49:33,wrong_item,190000,approved
RFD00000561,OI000014162,2025-11-16 03:01:17,late_delivery,54280,approved
RFD00000562,OI000014174,2026-06-07 15:24:02,fake_item,2738700,rejected
RFD00000563,OI000014266,2026-04-25 20:02:07,late_delivery,1295560,approved
RFD00000564,OI000014283,2026-03-09 23:40:51,not_as_described,380800,rejected
RFD00000565,OI000014291,2024-03-27 23:53:23,not_as_described,352000,approved
RFD00000566,OI000014336,2026-03-16 12:12:26,not_as_described,706000,approved
RFD00000567,OI000014346,2025-02-07 05:05:08,missing_item,33320,approved
RFD00000568,OI000014380,2024-08-20 22:06:18,not_as_described,254000,approved
RFD00000569,OI000014415,2025-12-28 17:11:51,late_delivery,70810,rejected
RFD00000570,OI000014416,2025-12-30 17:11:51,wrong_item,87000,approved
RFD00000571,OI000014417,2025-12-29 17:11:51,wrong_item,1179900,approved
RFD00000572,OI000014418,2025-12-27 17:11:51,missing_item,471000,approved
RFD00000573,OI000014419,2025-04-24 12:09:01,damaged_item,15200,approved
RFD00000574,OI000014420,2024-05-07 23:59:25,fake_item,144000,rejected
RFD00000575,OI000014461,2026-06-11 18:45:36,late_delivery,87550,pending
RFD00000576,OI000014499,2025-06-05 14:30:31,fake_item,27600,pending
RFD00000577,OI000014544,2026-04-03 12:56:45,not_as_described,157700,approved
RFD00000578,OI000014560,2024-11-15 11:34:18,damaged_item,195700,approved
RFD00000579,OI000014561,2024-11-06 11:34:18,not_as_described,13800,approved
RFD00000580,OI000014562,2024-11-02 11:34:18,late_delivery,454000,rejected
RFD00000581,OI000014563,2024-11-03 11:34:18,wrong_item,390000,approved
RFD00000582,OI000014564,2024-10-24 19:15:59,missing_item,155820,approved
RFD00000583,OI000014567,2024-12-26 19:07:13,missing_item,1114000,approved
RFD00000584,OI000014580,2025-06-11 20:56:59,damaged_item,39900,approved
RFD00000585,OI000014603,2025-02-28 19:51:12,damaged_item,1384000,approved
RFD00000586,OI000014660,2024-02-16 19:36:28,not_as_described,133860,pending
RFD00000587,OI000014674,2026-03-04 19:40:59,wrong_item,647960,rejected
RFD00000588,OI000014727,2025-05-14 20:31:26,not_as_described,307800,approved
RFD00000589,OI000014728,2025-05-10 20:31:26,fake_item,488000,approved
RFD00000590,OI000014835,2024-08-01 03:26:04,damaged_item,125000,pending
RFD00000591,OI000014853,2025-05-22 17:13:31,fake_item,65000,approved
RFD00000592,OI000014854,2025-05-18 17:13:31,damaged_item,2342700,rejected
RFD00000593,OI000014855,2025-05-21 17:13:31,damaged_item,122000,pending
RFD00000594,OI000014885,2025-10-28 13:30:14,missing_item,1675800,approved
RFD00000595,OI000014919,2025-04-12 20:34:32,not_as_described,1411200,approved
RFD00000596,OI000014965,2026-04-06 05:14:10,damaged_item,146000,approved
RFD00000597,OI000014966,2026-03-03 21:30:23,fake_item,356960,rejected
RFD00000598,OI000014972,2026-05-11 18:34:31,wrong_item,198940,approved
RFD00000599,OI000014975,2026-01-26 07:05:21,late_delivery,230920,approved
RFD00000600,OI000014976,2026-01-22 07:05:21,late_delivery,375250,approved
RFD00000601,OI000014977,2026-01-23 07:05:21,damaged_item,126000,approved
RFD00000602,OI000014992,2025-08-18 09:27:35,not_as_described,77900,approved
RFD00000603,OI000014993,2025-08-13 09:27:35,not_as_described,215280,approved
RFD00000604,OI000014994,2025-08-24 09:27:35,missing_item,183000,pending
RFD00000605,OI000015047,2024-12-14 20:35:13,not_as_described,8348000,approved
RFD00000606,OI000015059,2026-02-05 17:16:35,damaged_item,72000,approved
RFD00000607,OI000015070,2025-07-02 22:43:03,wrong_item,758000,approved
RFD00000608,OI000015071,2025-07-06 22:43:03,late_delivery,897000,approved
RFD00000609,OI000015118,2025-07-15 20:03:53,fake_item,71760,approved
RFD00000610,OI000015119,2025-03-11 19:36:42,damaged_item,628000,approved
RFD00000611,OI000015131,2025-11-17 19:23:58,late_delivery,31000,approved
RFD00000612,OI000015132,2025-11-20 19:23:58,damaged_item,164640,approved
RFD00000613,OI000015133,2025-11-18 19:23:58,missing_item,2151000,approved
RFD00000614,OI000015134,2025-11-08 19:23:58,late_delivery,2210000,approved
RFD00000615,OI000015135,2025-11-15 19:23:58,wrong_item,177510,approved
RFD00000616,OI000015136,2025-11-08 19:23:58,damaged_item,37600,approved
RFD00000617,OI000015157,2026-05-29 16:41:53,damaged_item,476000,pending
RFD00000618,OI000015266,2025-03-29 18:23:30,wrong_item,23800,pending
